Mean_Intensity,Std_Intensity,Entropy
0.54281026,0.32115495,911.37036
0.5583663,0.31070977,937.54346
0.5953839,0.32548246,995.3313
0.55359787,0.32143894,934.70593
0.5517531,0.35234067,926.6162
0.37971854,0.3972618,641.7346
0.31394327,0.3800541,532.6507
0.44150734,0.4243022,731.8039
0.54131806,0.32207727,914.59894
0.5867993,0.2701241,990.89056
0.67123264,0.32895607,1103.421
0.58076954,0.26799965,984.51025
0.5658276,0.22370045,967.2105
0.62363917,0.29716465,1040.7058
0.6442466,0.29241425,1070.3375
0.6475901,0.2819175,1077.2076
0.6364778,0.30211684,1057.6
0.63273096,0.29688343,1053.1714
0.4602843,0.2913042,796.3078
0.43799803,0.2828156,763.41
0.47613436,0.2819457,824.09973
0.48804522,0.28458115,841.5157
0.6296587,0.25617483,1056.2885
0.62612224,0.27416015,1047.7125
0.6219618,0.25761312,1044.1494
0.6277553,0.2738967,1050.1294
0.5341663,0.41209546,875.2654
0.5126401,0.40772888,843.21936
0.70175457,0.2490177,1157.9286
0.709994,0.25002563,1169.0951
0.72457266,0.24357732,1190.2296
0.68066126,0.24587971,1129.1062
0.6180612,0.2852946,1034.5656
0.66282177,0.2707558,1101.6051
0.6447212,0.2679704,1075.7319
0.6093297,0.2909062,1021.49744
0.54110295,0.28722686,921.5813
0.65185106,0.29849982,1081.9381
0.8588293,0.14388636,1384.4177
0.87776697,0.13954787,1409.8478
0.85855615,0.15228787,1383.5408
0.71644485,0.2876406,1172.7766
0.56781757,0.30701917,952.7818
0.84763217,0.20603147,1364.6392
0.5919512,0.30319867,992.8448
0.6057478,0.28934324,1016.1624
0.52693075,0.33649293,887.1411
0.50283134,0.31154484,856.4681
0.40822536,0.30741975,705.89514
0.6088521,0.35818762,1001.59326
0.6050454,0.3694539,993.15704
0.60611343,0.34253895,1001.67773
0.64097613,0.34283954,1052.9366
0.55613947,0.34211972,934.2812
0.514828,0.3347408,873.4691
0.47520715,0.3421138,810.09265
0.5622806,0.32840964,945.3737
0.5181412,0.3301489,879.6721
0.56730276,0.29716483,959.7637
0.5589291,0.27939385,950.4931
0.53491217,0.41542974,877.18115
0.5415309,0.3731786,902.6514
0.5048279,0.36722222,847.64246
0.52187335,0.35309136,876.16455
0.41697997,0.36551914,706.19775
0.49987054,0.31598994,849.05066
0.42964423,0.29862675,744.01855
0.4735212,0.3197519,809.9774
0.34491372,0.35078567,587.989
0.3999559,0.35003078,679.5005
0.37593612,0.3625528,636.24976
0.29096502,0.321167,504.6494
0.41470337,0.37948745,696.1227
0.62345177,0.33834296,1031.6991
0.59199107,0.33783185,985.20825
0.5864586,0.34212273,975.61194
0.6171613,0.3329127,1023.6364
0.5102186,0.31590745,870.60815
0.14502609,0.18093629,274.71698
0.5701427,0.31515506,958.2917
0.2325708,0.2445591,420.92834
0.26566935,0.26956353,473.89496
0.23185585,0.24319457,420.3113
0.43091726,0.18790817,768.10516
0.43805516,0.18611695,779.4222
0.4186681,0.19087589,748.6074
0.47444406,0.18113634,835.8279
0.43556878,0.17581032,776.8652
0.45343038,0.21117122,801.816
0.4932828,0.21998672,861.0158
0.47676814,0.2110052,837.1812
0.556416,0.20937046,957.411
0.54427695,0.23500346,936.4292
0.5093973,0.1888789,888.18567
0.4794942,0.19006415,843.10913
0.51465505,0.18276963,896.49634
0.50076526,0.18842292,874.48016
0.4366299,0.17863396,778.2584
0.46259043,0.16506056,820.61816
0.48726985,0.17355435,857.201
0.48440322,0.17434724,852.7287
0.48826545,0.1747718,858.5142
0.48681238,0.16531804,856.8517
0.51403177,0.1587292,898.3771
0.5160622,0.16974416,900.3129
0.4990854,0.20764717,870.7445
0.49036485,0.21232893,856.9431
0.48583385,0.13687174,857.54346
0.4677804,0.13510445,830.60583
0.47967413,0.14174134,847.73694
0.524704,0.17415895,912.68976
0.5247349,0.17433636,912.6861
0.52694565,0.17305462,916.2181
0.5357386,0.16980225,929.868
0.5482646,0.1825235,946.9656
0.50080025,0.17602208,877.50934
0.5076704,0.17295904,887.8301
0.54014045,0.18131688,935.0782
0.47610426,0.13313699,843.4873
0.5930173,0.12001627,1016.871
0.54805964,0.112946555,951.9702
0.43749177,0.12456255,785.2493
0.457651,0.13549887,815.1511
0.5147923,0.21242844,893.3587
0.54313135,0.19738032,937.43756
0.50704676,0.2022754,883.1048
0.5235934,0.19303472,909.0528
0.46159244,0.2029762,814.2643
0.42904332,0.17145419,767.96295
0.48651883,0.19507122,852.34753
0.4891083,0.2005722,855.59686
0.48510027,0.18245547,851.791
0.48007694,0.18750247,843.6175
0.4721774,0.19554503,831.2846
0.45993948,0.19617553,812.606
0.45046595,0.19113898,798.779
0.48742718,0.196103,854.4765
0.48914412,0.2012573,856.45575
0.5161944,0.12255319,904.65155
0.52604586,0.13487224,918.40137
0.52694327,0.12781607,920.25476
0.5396823,0.13137467,938.81055
0.55041206,0.12912697,954.6246
0.45694113,0.17555611,809.91534
0.43181264,0.18802957,769.30023
0.46423173,0.16728236,821.767
0.4585206,0.196934,809.1599
0.3953747,0.19894722,710.3061
0.54576635,0.20373218,940.2645
0.49267778,0.18549922,863.2588
0.5115268,0.1859215,891.4419
0.49968544,0.18859024,873.3587
0.54985344,0.18097796,948.8846
0.48773193,0.21172637,853.0028
0.5265971,0.22358294,909.573
0.521844,0.22656555,902.11053
0.53121597,0.22323787,916.53564
0.53751135,0.21791708,926.55566
0.472117,0.15591983,834.80634
0.52459943,0.1646404,913.09656
0.50564605,0.18146652,882.3693
0.47385404,0.16002403,837.46924
0.50685745,0.1955927,883.4709
0.4833216,0.21409772,845.029
0.5071653,0.20856357,881.94196
0.3856534,0.21870501,692.6911
0.4190861,0.21882817,745.5755
0.45741338,0.2205553,802.9301
0.4600887,0.22934389,805.7632
0.45293477,0.2282956,794.6638
0.4751016,0.2646781,825.13007
0.41993037,0.2344786,743.54285
0.4098589,0.2380282,727.2291
0.425972,0.21614581,757.6491
0.49201867,0.18677351,862.5557
0.49688178,0.18827249,869.8105
0.5027519,0.18870455,878.53143
0.5018249,0.18771346,877.2707
0.4947428,0.16406666,868.0975
0.5015355,0.1631415,878.70544
0.49995056,0.16439982,876.1353
0.48489338,0.15098915,855.36755
0.50187624,0.17383882,878.8724
0.444537,0.13878118,795.153
0.42946422,0.11415382,774.12744
0.4334675,0.12280757,779.5858
0.43231764,0.110679984,778.7861
0.43850505,0.12236894,787.34534
0.48466125,0.20701233,849.48615
0.4891858,0.20298912,856.6574
0.49057415,0.20850082,858.1939
0.41587245,0.15947022,748.9206
0.44023043,0.16449447,786.1086
0.48212895,0.15899743,850.2885
0.4693699,0.15693247,830.9136
0.47632658,0.15742026,841.0709
0.47522405,0.16204867,839.1824
0.45245433,0.16898045,804.0238
0.52845323,0.19525407,916.6099
0.55701375,0.19736063,958.48926
0.53791255,0.20126152,929.9284
0.5292111,0.19681624,917.452
0.5057554,0.15299632,886.736
0.49239278,0.16330898,865.4768
0.48109233,0.17101577,847.41644
0.48969728,0.18058321,858.9061
0.49272794,0.17778723,864.0157
0.48336726,0.17551772,850.34174
0.3976451,0.19952027,714.7548
0.38754222,0.18791622,700.4216
0.3827713,0.19801742,691.35516
0.36767766,0.19965222,666.7381
0.38926244,0.20331948,700.6129
0.5023985,0.18392658,878.02704
0.5219703,0.18393017,907.2334
0.5314035,0.19126134,920.2773
0.5399212,0.18558393,933.5355
0.5401496,0.18618998,933.84894
0.5098577,0.14777987,893.016
0.5248972,0.16025196,914.27527
0.49383202,0.14609812,869.24774
0.5058519,0.14797899,886.97736
0.4591365,0.22937474,804.6585
0.48664552,0.29302576,837.66125
0.4471083,0.30488756,767.3955
0.56538206,0.27394858,956.97406
0.5819446,0.27354115,981.1654
0.5951121,0.28595316,997.5297
0.56486654,0.28515425,955.41003
0.53272784,0.26760203,909.88306
0.5693571,0.25587088,967.4662
0.6326529,0.19742855,1067.9751
0.5081542,0.29954544,866.1731
0.44550514,0.36612698,755.5296
0.34878352,0.33119157,609.4354
0.46798062,0.3554299,793.7385
0.45036662,0.3562195,766.2526
0.36186436,0.13792978,666.29285
0.38802236,0.33363718,669.3773
0.4291302,0.34728596,731.9396
0.42642507,0.3412532,729.3425
0.37660167,0.33847558,648.2023
0.39885747,0.33077142,686.4611
0.53579134,0.37809652,893.3052
0.5195918,0.36937705,872.34235
0.58521336,0.37298876,968.7467
0.5346979,0.37245947,893.51666
0.38872096,0.2734657,685.749
0.328855,0.27201468,588.64905
0.3044772,0.25428325,551.4306
0.2591731,0.26061296,471.5922
0.28283036,0.27830726,509.12384
0.23897716,0.2483639,440.28937
0.5419196,0.29032388,919.71313
0.54409534,0.3072109,920.2509
0.5763419,0.29871476,969.929
0.52838576,0.30834672,896.5848
0.4370614,0.3074941,756.4044
0.6918303,0.2531531,1144.9227
0.73295087,0.23223884,1205.4532
0.5876902,0.3205485,981.1577
0.5848779,0.30245283,980.85254
0.6215615,0.30885947,1033.5947
0.5981026,0.27229947,1007.56036
0.568865,0.30494356,957.89795
0.54909486,0.3110807,926.56
0.5515347,0.31947687,928.8722
0.5626338,0.306401,947.9996
0.6236164,0.1356935,1060.488
0.5699803,0.27318764,967.41956
0.6053288,0.26986805,1017.4566
0.6189993,0.30713385,1028.4753
0.6777896,0.3104068,1114.4609
0.68339,0.2490277,1130.3713
0.67168045,0.25473136,1112.8181
0.66598845,0.25622433,1104.3679
0.6944584,0.26211503,1144.4048
0.657897,0.22441061,1098.3206
0.7713664,0.23971495,1256.763
0.47922745,0.27613246,825.1934
0.49441957,0.2754386,849.072
0.44657794,0.2784622,773.6995
0.4401061,0.27426985,764.6932
0.583895,0.3530689,966.57623
0.5804338,0.34255326,963.53864
0.5530857,0.34720266,921.59784
0.6022132,0.33734682,997.46674
0.5704822,0.35169327,946.562
0.26037022,0.29905894,459.9288
0.3417367,0.32799298,590.8162
0.25620425,0.30491242,450.73654
0.19623329,0.25517902,354.19254
0.28188753,0.30737785,495.07556
0.5208253,0.3317701,876.73395
0.5374819,0.39814097,884.9714
0.477013,0.39165008,792.0092
0.49909505,0.39454618,826.0897
0.4479116,0.40175113,743.9067
0.42713678,0.26527244,751.90955
0.46292558,0.26939446,806.9067
0.49484608,0.23450294,860.74164
0.52879375,0.20690703,915.63763
0.54714155,0.2161108,941.6273
0.42367452,0.26760375,743.575
0.3865447,0.26720828,684.72546
0.4229641,0.25892562,744.4958
0.3736895,0.27101603,663.48346
0.38626298,0.26731268,684.3767
0.49073273,0.22549601,855.823
0.48393363,0.22738975,845.82135
0.4605242,0.22416392,810.3513
0.49400014,0.19417658,865.1537
0.3886016,0.19385259,701.35236
0.513871,0.25698996,885.77466
0.51078105,0.2546669,881.7753
0.5351442,0.2646897,916.50793
0.5257858,0.26490548,902.60236
0.5878143,0.26731673,994.1773
0.4552144,0.35666168,768.9766
0.38446617,0.33676285,658.2513
0.36856666,0.31697196,637.04486
0.31832084,0.30655983,557.05035
0.38177335,0.32340357,657.3458
0.38047507,0.25086877,676.67804
0.3633869,0.2601786,646.83734
0.43921632,0.22705421,775.5874
0.3153765,0.28031364,560.5764
0.32125345,0.27434897,572.7156
0.455253,0.32325596,777.3937
0.44484687,0.31659454,762.7259
0.43956223,0.32092983,753.8967
0.4201691,0.31810543,722.8342
0.42555147,0.31254807,732.9212
0.95702505,0.062239535,1516.7749
0.87409496,0.10846347,1406.3761
0.73858386,0.16436967,1219.8876
0.6896528,0.24727376,1144.3267
0.70397687,0.23622555,1164.7677
0.810878,0.19396292,1315.5393
0.8177628,0.19315076,1325.0244
0.8152539,0.19331896,1321.6278
0.8183576,0.1910085,1326.0591
0.8101377,0.22927645,1311.4961
0.75617427,0.19465981,1241.6536
0.74689484,0.22958837,1225.3569
0.681379,0.25862575,1130.527
0.6471401,0.2663847,1080.4402
0.67186886,0.26007456,1116.6984
0.5630863,0.35181615,942.26447
0.6232369,0.3319856,1035.5671
0.72568285,0.25303414,1193.7255
0.59904766,0.28636795,1008.66266
0.51839465,0.2928364,887.5023
0.54157734,0.2701463,923.53357
0.3910914,0.22335652,700.23816
0.47816947,0.23490755,833.3489
0.5516129,0.25846645,940.3243
0.5546485,0.28170994,941.2499
0.42849758,0.17664824,764.7493
0.4325551,0.17248745,771.5309
0.4300355,0.17523803,767.1789
0.4171674,0.17877139,747.0399
0.4327081,0.17698151,771.0331
0.3890091,0.15479581,706.6809
0.4230178,0.1784319,757.3026
0.3996005,0.20526686,716.4072
0.3336695,0.15589462,617.6454
0.21874197,0.14770277,425.3369
0.27655184,0.21598503,513.9662
0.23633283,0.17781083,451.70566
0.33756438,0.20159215,615.03656
0.33950046,0.2036374,617.9717
0.34707695,0.21257064,628.8374
0.23091836,0.19929406,437.2683
0.25975868,0.21685863,485.13858
0.24094193,0.22748813,450.48712
0.2291766,0.22702748,431.66006
0.22323935,0.2149187,421.61514
0.113548875,0.10061749,237.92934
0.26432186,0.19627666,493.10556
0.11812728,0.10091251,246.83127
0.14344393,0.1480775,288.06754
0.13132274,0.112890884,270.15192
0.5069976,0.28441122,868.307
0.5038302,0.29424223,862.3196
0.41235492,0.28663576,720.48535
0.35865888,0.28295314,634.9774
0.50390214,0.18266456,880.8036
0.5525316,0.1625292,954.9972
0.51129436,0.18618849,891.474
0.5262984,0.20042922,912.64996
0.4990654,0.18981124,873.13226
0.4444049,0.18293945,790.8316
0.45525742,0.12925456,812.65326
0.4445622,0.13791892,795.6103
0.4527041,0.13857155,808.03375
0.49387917,0.16436534,868.0593
0.46257514,0.14710553,822.3534
0.5672894,0.22457023,970.503
0.536471,0.2263412,924.9847
0.5439453,0.2319097,935.3471
0.5442816,0.22714025,936.422
0.54676497,0.226868,940.10376
0.46718723,0.1686517,827.25555
0.45178294,0.16459468,804.14746
0.48281538,0.17351393,850.30255
0.46852508,0.16972771,829.18353
0.472854,0.17156939,835.55334
0.4321955,0.15810703,774.6053
0.443049,0.16453333,790.5909
0.43305293,0.15815596,775.8984
0.5332574,0.17341974,925.82666
0.5121567,0.1688906,894.67645
0.50706017,0.15132955,888.97876
0.4262539,0.12975706,767.78815
0.4280074,0.12951918,770.7395
0.46791378,0.14734706,830.2058
0.4622836,0.13178973,822.8469
0.4356291,0.19723079,775.62823
0.43298313,0.19652611,771.61383
0.4341188,0.20112644,772.83704
0.43264884,0.20045978,770.633
0.43252066,0.20075506,770.39966
0.42236736,0.12191679,762.69727
0.4321489,0.1317224,776.9507
0.42387596,0.119408645,765.32947
0.4180153,0.11732621,756.49255
0.40117082,0.121641785,729.94635
0.42688423,0.20871758,759.29834
0.44183716,0.21496917,781.3653
0.45072043,0.20461972,796.51874
0.4598236,0.20146218,810.98505
0.43429628,0.20601064,770.78656
0.4080392,0.15806411,737.184
0.4070569,0.15702176,735.7759
0.40478104,0.15257327,732.6457
0.45892948,0.1878122,811.48444
0.48639783,0.17323738,854.661
0.42294607,0.17214009,758.07227
0.4229234,0.1855249,757.6039
0.41215017,0.17492664,742.0967
0.41058055,0.17753108,739.2606
0.40990472,0.17561899,738.39606
0.5346908,0.16749741,928.50555
0.5393501,0.16915552,935.2304
0.53166354,0.16822642,924.0281
0.4388873,0.22129479,776.56946
0.41988587,0.19593817,750.7007
0.46403337,0.20226659,817.8487
0.45566738,0.17966688,807.80365
0.45745286,0.18016765,810.4594
0.44246155,0.17696834,787.8505
0.46047157,0.18045259,815.0345
0.45583507,0.21232933,805.0995
0.46292666,0.22297552,814.3291
0.3972823,0.17359033,718.9494
0.37390846,0.1624397,682.9139
0.41337156,0.19908476,740.8729
0.3896356,0.1752564,705.3059
0.4061976,0.18434091,730.3182
0.40675205,0.17792167,732.08856
0.39283636,0.17606795,710.45654
0.4657345,0.15473308,826.32153
0.46841618,0.15919486,829.9059
0.46720392,0.1541805,828.6187
0.54904574,0.17523474,948.41125
0.5076469,0.16439779,887.9025
0.5266862,0.16433877,916.25336
0.357421,0.21019651,649.8268
0.36724842,0.2118674,665.23096
0.367269,0.21277419,665.111
0.37110877,0.21423244,671.05566
0.36106417,0.21135333,655.46204
0.41315347,0.17678575,743.39014
0.43956414,0.16941997,784.7972
0.43820968,0.15810132,783.8365
0.4359867,0.17053796,779.2014
0.43699,0.14450574,783.21747
0.43569693,0.15529326,779.9423
0.4389267,0.15023471,785.25037
0.499529,0.14976521,877.25323
0.50176007,0.15041625,880.5889
0.48654658,0.14683238,858.00415
0.47354245,0.15455613,838.0509
0.41345382,0.16469735,744.9786
0.38426352,0.15640353,700.19135
0.44041356,0.13820766,789.1232
0.44294664,0.15206955,791.638
0.42732877,0.19177721,762.6157
0.44287997,0.19574045,786.4037
0.44576997,0.19408374,790.9956
0.4325203,0.18701635,771.19086
0.42685586,0.18348533,762.83246
0.5497941,0.14079702,952.746
0.5456154,0.14463365,946.29443
0.54418504,0.14432046,944.23145
0.55041665,0.14414509,953.38
0.5495338,0.14374365,952.1225
0.43034467,0.1358202,774.1452
0.41147617,0.13410091,745.0952
0.41853318,0.1359916,755.8957
0.42881632,0.13875492,771.5921
0.35838255,0.20908006,650.4998
0.38855565,0.2191553,697.3041
0.36844033,0.20797183,667.1469
0.50351405,0.29462847,864.0643
0.48013481,0.27693236,829.7232
0.40085423,0.24323799,712.7224
0.36660537,0.33568874,639.1723
0.40859503,0.3864474,694.03143
0.43353972,0.3849857,735.2983
0.29432714,0.33460015,517.14795
0.29479787,0.33607435,517.06213
0.56500447,0.27330872,958.6838
0.48716778,0.27390432,841.6467
0.514502,0.26456115,883.3346
0.4739583,0.27107137,819.47797
0.5037192,0.2578683,867.73865
0.4283272,0.2661928,750.3089
0.39248627,0.2822558,688.3939
0.3956671,0.2717671,696.2447
0.4192701,0.25943878,736.9039
0.37521464,0.27104145,663.7937
0.34157768,0.2630684,609.8524
0.35628933,0.28146955,630.4373
0.36647743,0.2846182,646.3743
0.34541664,0.27273571,614.4621
0.3341696,0.2689893,596.515
0.42460695,0.24179353,750.7889
0.5721629,0.24886039,974.84375
0.50697416,0.21604095,880.5983
0.48291636,0.22622517,842.6836
0.4617312,0.22647573,810.0951
0.38512677,0.30147177,671.47076
0.3630502,0.28445706,640.10455
0.3500504,0.28349996,618.80804
0.3619141,0.28543028,637.897
0.36619177,0.29588398,642.08453
0.5665484,0.20729369,968.7296
0.55727977,0.20744535,955.0289
0.5533365,0.2091226,949.1349
0.5711831,0.23750904,973.6875
0.52593595,0.2327163,907.47345
0.56929773,0.23117371,971.97784
0.47112244,0.250582,821.61725
0.4995316,0.25747576,863.5162
0.41003647,0.24201481,728.98785
0.46113545,0.25355825,805.5913
0.68172514,0.15854463,1141.0575
0.7171287,0.16376503,1190.0961
0.6978822,0.1694257,1162.7186
0.7084237,0.16619849,1177.7637
0.6044063,0.2066273,1025.9088
0.56305903,0.23990102,959.9277
0.53957385,0.2481275,923.6784
0.53842455,0.2637878,921.3917
0.5854975,0.24463311,994.4414
0.5585323,0.2516549,953.9398
0.39629906,0.2639342,700.275
0.34766558,0.2629738,621.2137
0.36201423,0.26583835,644.2817
0.3722641,0.25516516,663.6622
0.37050256,0.26822636,657.86945
0.5234312,0.28147477,891.35645
0.49304608,0.30702314,838.9375
0.5128149,0.29534596,872.23676
0.4816556,0.28792953,825.9982
0.515596,0.28553864,878.56866
0.40590808,0.26987386,713.79736
0.43379322,0.28088403,755.90356
0.38789433,0.27189147,685.6356
0.4040996,0.26741335,713.88727
0.4134908,0.27312797,725.87305
0.4609571,0.3266416,788.8723
0.42881474,0.32761103,737.16876
0.45672825,0.31933767,783.6703
0.45954916,0.32711264,786.13715
0.39385644,0.2548445,698.74536
0.51953655,0.2970025,886.2069
0.42080283,0.26300848,740.2268
0.4802614,0.20364632,842.7302
0.509842,0.21758035,885.5214
0.536441,0.22515945,924.4777
0.5563748,0.2543901,947.12067
0.6467381,0.20503211,1084.1699
0.26608068,0.25818476,482.95132
0.27785257,0.26542905,501.82043
0.27450088,0.28250736,493.14752
0.46846566,0.28196838,809.37067
0.46099788,0.28306326,797.7807
0.4581566,0.28211686,793.95026
0.4605717,0.28128305,797.8362
0.43169478,0.27486706,753.6044
0.24164708,0.19301884,455.12756
0.43226302,0.26699725,757.49054
0.3284913,0.2442826,594.222
0.2507011,0.20707303,468.47162
0.26042435,0.21085633,484.95755
0.57761496,0.33468002,969.3969
0.5334373,0.32764983,905.1139
0.5815875,0.34045994,973.8396
0.5758406,0.32854217,967.63727
0.6044793,0.32819083,1010.015
0.5442007,0.26436886,928.77094
0.5502019,0.19096687,949.631
0.6138779,0.18350227,1042.6155
0.5821747,0.28404614,984.8278
0.5561949,0.27062434,946.3039
0.51979667,0.27046803,891.6866
0.5650714,0.29051837,957.2612
0.45770738,0.31051055,787.73285
0.39932802,0.29578954,698.8633
0.4587063,0.3042613,790.9796
0.44599748,0.26750743,779.8406
0.45177257,0.24405056,792.55426
0.42870307,0.23979846,757.7618
0.46600878,0.2481585,814.737
0.51456434,0.2675309,885.6162
0.49549347,0.21911195,863.1602
0.56907934,0.25159463,968.59735
0.63859093,0.25590357,1069.103
0.63642406,0.25796157,1065.6891
0.62208915,0.25377598,1045.5862
0.5464838,0.21013252,938.90784
0.5662399,0.21458563,967.40765
0.56636477,0.21146978,968.0075
0.55999595,0.21493825,958.2372
0.5472934,0.21707541,939.3848
0.64154965,0.25947744,1073.538
0.5482854,0.2440158,938.7842
0.51729804,0.21182239,897.3215
0.6168539,0.26803124,1036.8306
0.5724957,0.28359318,969.80804
0.6097693,0.27100682,1025.6957
0.76699024,0.15962085,1259.2183
0.7262518,0.14640895,1204.0016
0.732073,0.14345446,1212.2009
0.7120735,0.15778913,1183.4275
0.58918977,0.2185234,1001.2106
0.5454801,0.20307906,939.1702
0.56676435,0.20959496,970.4018
0.5873686,0.17616019,1003.4731
0.35594085,0.26895496,633.17163
0.41710484,0.27394563,730.8159
0.37416932,0.25609815,665.40497
0.42008376,0.26642686,733.0179
0.46631727,0.2884671,801.8203
0.47740567,0.30320433,816.0939
0.55763656,0.25668472,948.5872
0.4097134,0.26391736,723.4307
0.3131802,0.26436016,564.85046
0.3226768,0.2657547,579.4076
0.32007104,0.28093448,573.8721
0.31994066,0.2844348,569.2492
0.2794591,0.2427401,510.3284
0.3109576,0.2722253,557.155
0.30889007,0.2799461,551.5203
0.31114316,0.26705337,557.19415
0.33478498,0.23448719,606.8345
0.30615067,0.22827823,560.8887
0.38910437,0.26899615,689.07666
0.3436827,0.24571678,619.82513
0.35054114,0.24482721,631.5416
0.5352297,0.2512357,917.3551
0.5508155,0.24145095,942.20776
0.53233916,0.23968866,914.91626
0.56121945,0.2343876,958.7701
0.5253598,0.2577455,901.36304
0.35234717,0.28674588,620.4457
0.3768143,0.28737924,660.5826
0.3488771,0.27988338,616.4118
0.35429585,0.28145218,625.9814
0.33987948,0.28356662,600.81635
0.53694797,0.34607634,903.0767
0.45244786,0.33161893,777.3019
0.4815517,0.32942727,822.37634
0.44170418,0.322152,762.91565
0.49122897,0.33809048,834.69946
0.5138214,0.31398872,872.72
0.3968455,0.35957152,684.64014
0.39602208,0.35295826,682.8704
0.36946216,0.33940914,639.8414
0.42512727,0.3005317,739.93536
0.3829371,0.3002581,664.44635
0.3951149,0.30958664,681.9072
0.4103621,0.3004047,708.4443
0.40150106,0.3151671,689.9396
0.37636447,0.29219097,655.4396
0.47763938,0.3525956,808.1764
0.49411622,0.34827316,834.77844
0.43477094,0.3453125,743.2301
0.42326236,0.34564164,725.1443
0.33387068,0.25463176,597.9268
0.33860904,0.25362912,605.622
0.3603513,0.24732478,643.2269
0.33654714,0.2606635,600.28064
0.33215806,0.25338545,594.7994
0.31251574,0.24015264,565.50977
0.5690617,0.29892412,956.49774
0.5391053,0.29843777,912.5612
0.48566374,0.26100403,838.17523
0.49774083,0.27521294,853.4128
0.51976365,0.25426403,891.6481
0.3232873,0.28424564,569.1316
0.3550923,0.31570083,615.3563
0.34926933,0.31185225,606.29407
0.36350924,0.3082166,630.3791
0.3734135,0.32220665,643.36127
0.46373838,0.30499542,795.2731
0.56800544,0.30010518,956.17224
0.47531143,0.293798,816.8924
0.4546298,0.2980151,783.97656
0.46148542,0.30275798,792.4114
0.45406815,0.31538796,778.06213
0.5858927,0.20196863,999.39264
0.62145317,0.1899851,1052.2103
0.5897643,0.21661322,1003.1869
0.51381475,0.2596573,883.03125
0.4913605,0.27827236,846.6585
0.50050527,0.28010845,860.41626
0.50268066,0.26607144,865.9066
0.48037004,0.2567043,833.98596
0.50395334,0.27183577,866.9372
0.4576921,0.31716746,784.5389
0.37581077,0.33004746,648.04224
0.33889213,0.33762786,583.78046
0.30080196,0.3153419,526.41504
0.39025807,0.3353208,670.56757
0.56835854,0.37185112,938.0775
0.5427365,0.362684,902.33954
0.57306445,0.36222255,948.77057
0.5220977,0.3618858,870.25037
0.57376975,0.37210292,946.67206
0.37747997,0.33113086,652.57056
0.3703172,0.33162317,640.3658
0.37514725,0.3450518,645.7201
0.30254424,0.3196536,531.78345
0.37036133,0.32935768,641.4428
0.48857522,0.3845428,817.1284
0.43525916,0.37394726,737.3715
0.52990687,0.36760455,885.547
0.40867555,0.37984434,692.64984
0.4411588,0.3596265,748.71094
0.4515753,0.35818318,767.44934
0.3251136,0.30009124,580.2216
0.44405025,0.34734792,758.51056
0.24331139,0.24197663,447.25
0.3138149,0.26736134,562.84
0.27209705,0.23682152,498.6498
0.30025193,0.2706285,539.82336
0.46861377,0.29039225,805.41956
0.5532132,0.3113625,932.41376
0.5780958,0.3020623,971.10693
0.4008282,0.27239507,704.09296
0.39560467,0.28424957,692.831
0.4131222,0.2708648,723.9521
0.40122843,0.27121937,704.63367
0.38809767,0.26979372,684.0985
0.5090203,0.34975132,858.9577
0.49893656,0.33610788,846.35675
0.4345656,0.3302074,747.87964
0.44002625,0.33915046,753.9729
0.49602088,0.34792605,839.17035
0.5908878,0.3302319,985.5537
0.56155485,0.322566,943.6155
0.5597511,0.32453403,940.44006
0.5720238,0.32341543,959.12256
0.5656621,0.3275332,948.5401
0.4791293,0.2580916,831.1642
0.46978548,0.24856643,818.2825
0.48947573,0.26154166,846.245
0.5862175,0.27538064,989.59796
0.6082802,0.28436616,1020.7444
0.5866208,0.2760266,990.4852
0.5525094,0.35131556,923.6493
0.5370788,0.34429643,902.4445
0.5100321,0.34546402,860.894
0.52841425,0.35027036,888.1307
0.50798416,0.26783,873.81146
0.48584044,0.26004195,841.02264
0.49553105,0.2625711,855.759
0.5876805,0.29352608,988.4833
0.5847482,0.3085057,981.5473
0.5773676,0.29831287,972.9003
0.3247196,0.3637701,555.8837
0.31212136,0.34266526,541.45746
0.4731533,0.33142912,808.7475
0.67719805,0.32762122,1110.7083
0.56107605,0.1588418,968.6549
0.32119733,0.25617576,580.7607
0.3222776,0.26819086,580.39844
0.47137213,0.25768074,821.3939
0.46823296,0.24331795,817.9247
0.42948523,0.23141879,758.736
0.4191035,0.23600312,741.89185
0.4452721,0.24974027,780.264
0.35599706,0.25545907,637.1599
0.3806198,0.26770076,675.1408
0.38460615,0.27385378,680.0154
0.58009607,0.25176862,986.26483
0.5924364,0.2515749,1004.2875
0.5816369,0.2503964,988.67676
0.5507173,0.24456197,944.15027
0.52535826,0.2462254,904.1005
0.5118785,0.23993792,884.2126
0.50993204,0.2504312,880.03735
0.5063142,0.2473841,874.7516
0.5066711,0.24794927,875.4908
0.4538303,0.2202567,799.41235
0.49221888,0.21257491,859.6689
0.42124414,0.20976761,750.639
0.43553814,0.21576919,771.9076
0.43529812,0.21082924,771.9285
0.5264694,0.1794365,914.8946
0.50899315,0.21108037,885.57886
0.47042453,0.1796258,829.97754
0.5262674,0.22657569,908.96204
0.30804422,0.2216619,563.5152
0.31776473,0.21108595,582.2147
0.35617056,0.2283481,641.8547
0.55688727,0.17962377,959.31854
0.54855067,0.18404236,946.69336
0.56346506,0.17385393,969.6176
